	E1	E3
FCRLA	728.0	700.0
FCRLB	0.0	2.0
FCSK	23.0	41.0
FDFT1	633.0	446.0
FDPS	258.0	106.0
FDX1	58.0	32.0
FDX2	2.0	0.0
FDXACB1	27.0	72.0
FDXR	231.0	147.0
FECH	101.0	204.0
FEM1A	382.0	661.0
FEM1B	118.0	192.0
FEM1C	165.0	249.0
FEN1	501.0	561.0
FEN1_FADS2	0.0	17.0
FER	12.0	14.0
FERMT2	2.0	42.0
FERMT3	728.0	506.0
FES	23.0	2.0
FEZ1	71.0	58.0
FEZ2	2.0	0.0
FGD2	39.0	75.0
FGD3	105.0	76.0
FGD5-AS1	83.0	169.0
FGD6	11.0	13.0
FGF11	59.0	28.0
FGFR1OP2	340.0	405.0
FGFR4	21.0	0.0
FGFRL1	2.0	0.0
FGGY	2.0	3.0
FGL2	6.0	3.0
FGR	83.0	124.0
FH	20.0	24.0
FHIP1B	29.0	21.0
FHIP2A	235.0	427.0
FHIP2B	33.0	58.0
FHIT	4.0	5.0
FHL1	6.0	3.0
FHL3	18.0	5.0
FHOD1	266.0	376.0
FHOD3	2.0	242.0
FIBP	76.0	55.0
FICD	13.0	31.0
FIG4	93.0	158.0
FIGNL1	157.0	233.0
FILIP1L	6.0	3.0
FIP1L1	212.0	133.0
FIS1	25.0	15.0
FKBP11	38.0	41.0
FKBP14	4.0	2.0
FKBP15	126.0	187.0
FKBP1A	415.0	383.0
FKBP1A_SDCBP2	0.0	2.0
FKBP2	28.0	6.0
FKBP3	149.0	70.0
FKBP4	180.0	159.0
FKBP5	523.0	417.0
FKBP7	7.0	15.0
FKBP8	53.0	23.0
FKBP9	22.0	0.0
FKBPL	10.0	3.0
FKRP	8.0	11.0
FKTN	17.0	42.0
FLAD1	14.0	21.0
FLCN	17.0	17.0
FLI1	336.0	308.0
FLII	528.0	739.0
FLNA	1667.0	3185.0
FLNB	394.0	129.0
FLOT1	7.0	54.0
FLOT2	119.0	248.0
FLT1	13.0	0.0
FLVCR1-DT	3.0	0.0
FLVCR2	4.0	5.0
FLVCR2_TTLL5_IFT43	2.0	0.0
FLYWCH1	25.0	16.0
FLYWCH2	11.0	2.0
FMC1	2.0	0.0
FMNL3	32.0	38.0
FMO4	9.0	14.0
FMO5	2.0	0.0
FMR1	26.0	19.0
FN3KRP	44.0	26.0
FNBP1	615.0	769.0
FNBP1_ENSG00000289226	0.0	2.0
FNBP4	92.0	136.0
FNDC3A	265.0	307.0
FNIP1	143.0	223.0
FNTA	75.0	29.0
FNTB	36.0	56.0
FOCAD	577.0	1032.0
FOS	369.0	52.0
FOSB	12.0	16.0
FOSL1	7.0	0.0
FOSL2	4.0	0.0
FOXJ2	88.0	107.0
FOXJ3	331.0	559.0
FOXK2	2.0	8.0
FOXM1	41.0	51.0
FOXN2	438.0	595.0
FOXN3	37.0	47.0
FOXO1	0.0	6.0
FOXO4	11.0	7.0
FOXP1	2.0	0.0
FOXP2	0.0	59.0
FOXRED1	74.0	69.0
FOXRED2	34.0	53.0
FPGS	179.0	137.0
FPGT	30.0	198.0
FRA10AC1	20.0	8.0
FRG1	29.0	11.0
FRG1CP	4.0	14.0
FRG1HP	3.0	7.0
FRK	22.0	7.0
FRMD6	9.0	102.0
FRMD8	409.0	732.0
FRMPD2	0.0	2.0
FRS2	24.0	18.0
FRY	9.0	6.0
FRYL	35.0	86.0
FSBP	18.0	13.0
FSCN1	1728.0	1700.0
FSD1L	120.0	142.0
FSD2	0.0	2.0
FSTL3	3.0	0.0
FSTL5	0.0	2.0
FTCDNL1	0.0	2.0
FTH1	1289.0	341.0
FTL	1836.0	715.0
FTO	441.0	828.0
FTSJ1	62.0	57.0
FTSJ3	214.0	369.0
FTX	9.0	16.0
FUBP1	340.0	463.0
FUBP3	27.0	34.0
FUCA1	132.0	113.0
FUCA1_CNR2	0.0	3.0
FUCA2	65.0	53.0
FUNDC1	19.0	10.0
FUNDC2	32.0	27.0
FUOM	5.0	0.0
FURIN	12.0	15.0
FUS	544.0	481.0
FUT10	33.0	54.0
FUT11	2.0	0.0
FUT7	2.0	5.0
FUT8	506.0	745.0
FUT8-AS1	0.0	2.0
FUZ	14.0	8.0
FXN	12.0	25.0
FXR1	163.0	153.0
FXYD2	10.0	0.0
FXYD5	46.0	7.0
FYB1	0.0	2.0
FYCO1	60.0	54.0
FYN	11.0	482.0
FYTTD1	476.0	1122.0
FZD3	12.0	23.0
FZD6	94.0	195.0
FZR1	2.0	2.0
G0S2	7.0	0.0
G2E3	94.0	66.0
G3BP1	1659.0	3358.0
G3BP2	2372.0	3025.0
G6PC3	16.0	11.0
G6PD	127.0	97.0
GAA	74.0	87.0
GAB1	25.0	4.0
GAB2	11.0	3.0
GAB3	0.0	7.0
GABARAP	86.0	29.0
GABARAPL1	0.0	26.0
GABARAPL2	133.0	47.0
GABPA	319.0	423.0
GABPB1	100.0	139.0
GABRA6	0.0	2.0
GABRB2	0.0	40.0
GADD45A	11.0	0.0
GADD45B	169.0	60.0
GADD45GIP1	46.0	7.0
GAK	340.0	486.0
GAL3ST4	3.0	2.0
GALC	78.0	63.0
GALE	42.0	25.0
GALK1	30.0	7.0
GALK2	102.0	58.0
GALM	3.0	0.0
GALNS	24.0	29.0
GALNT1	2.0	6.0
GALNT10	20.0	27.0
GALNT10_MFAP3	0.0	71.0
GALNT11	18.0	74.0
GALNT18	60.0	6.0
GALNT2	1325.0	533.0
GALNT3	14.0	18.0
GALNT4	0.0	5.0
GALNT6	48.0	43.0
GALNT7	93.0	180.0
GALT	4.0	3.0
GAMT	4.0	10.0
GAN	4.0	4.0
GANAB	466.0	593.0
GANC	132.0	211.0
GAPDH	7107.0	2123.0
GAPVD1	127.0	175.0
GAR1	43.0	13.0
GARNL3	2.0	0.0
GARRE1	37.0	54.0
GART	536.0	952.0
GAS2	14.0	2.0
GAS2L3	7.0	7.0
GAS5	29.0	13.0
GAS7	165.0	644.0
GAS8	2.0	4.0
GASK1B	0.0	4.0
GATA3	2.0	0.0
GATAD2A	138.0	275.0
GATAD2B	153.0	374.0
GATB	90.0	97.0
GATC	2.0	3.0
GATD3A	5.0	5.0
GATD3B	72.0	58.0
GATM	832.0	152.0
GBA	79.0	98.0
GBA2	3.0	2.0
GBE1	24.0	4.0
GBF1	805.0	1396.0
GBP1	91.0	249.0
GBP2	153.0	107.0
GBP3	24.0	22.0
GBP4	9.0	18.0
GBP5	55.0	43.0
GCA	77.0	45.0
GCAT	21.0	4.0
GCC1	146.0	298.0
GCC2	19.0	14.0
GCDH	59.0	51.0
GCFC2	101.0	134.0
GCH1	18.0	8.0
GCHFR	24.0	0.0
GCLC	2.0	7.0
GCLM	9.0	3.0
GCN1	955.0	1540.0
GCNT1	39.0	52.0
GCNT2	53.0	56.0
GCNT3	5.0	0.0
GCSAM	180.0	310.0
GCSH	51.0	29.0
GCSHP5	7.0	0.0
GDA	8.0	0.0
GDAP1	34.0	136.0
GDAP2	33.0	69.0
GDE1	125.0	136.0
GDF15	16.0	2.0
GDI1	123.0	71.0
GDI2	680.0	885.0
GDPD5	6.0	0.0
GEM	22.0	40.0
GEMIN2	41.0	20.0
GEMIN4	291.0	451.0
GEMIN5	249.0	450.0
GEMIN6	2.0	5.0
GEMIN7	52.0	7.0
GEMIN8	16.0	11.0
GEN1	39.0	80.0
GET1	40.0	31.0
GET3	35.0	26.0
GET4	104.0	53.0
GFER	7.0	6.0
GFM1	302.0	409.0
GFM2	175.0	226.0
GFOD1	2.0	12.0
GFOD2	12.0	14.0
GFPT1	828.0	897.0
GFUS	19.0	26.0
GGA1	89.0	71.0
GGA2	385.0	454.0
GGA3	142.0	198.0
GGACT	45.0	16.0
GGCT	23.0	12.0
GGCX	5.0	3.0
GGH	47.0	25.0
GGNBP2	105.0	58.0
GGPS1	50.0	20.0
GGT1	6.0	19.0
GGT7	7.0	3.0
GHDC	31.0	40.0
GHITM	643.0	445.0
GHR	0.0	2.0
GID4	48.0	56.0
GID8	161.0	239.0
GIGYF2	93.0	227.0
GIHCG	3.0	0.0
GIMAP1	0.0	5.0
GIMAP2	7.0	22.0
GIMAP4	3.0	43.0
GIMAP5	2.0	65.0
GIMAP6	63.0	834.0
GIMAP7	0.0	2.0
GIMAP8	0.0	181.0
GIMAP8_LINC00996	39.0	15.0
GIN1	12.0	8.0
GINM1	28.0	8.0
GINS1	59.0	62.0
GINS2	40.0	20.0
GINS3	26.0	33.0
GINS4	2.0	0.0
GIPR	0.0	2.0
GIT1	8.0	0.0
GIT2	366.0	544.0
GJA3	11.0	7.0
GJB2	0.0	70.0
GK	129.0	224.0
GK5	12.0	13.0
GLA	18.0	8.0
GLB1	144.0	107.0
GLB1L	4.0	2.0
GLB1L2	0.0	2.0
GLCE	16.0	15.0
GLDC	25.0	0.0
GLE1	476.0	629.0
GLG1	656.0	741.0
GLIDR	0.0	9.0
GLIPR1	2.0	73.0
GLIPR2	2.0	5.0
GLMN	20.0	29.0
GLMP	41.0	16.0
GLO1	600.0	532.0
GLOD4	197.0	138.0
GLRX	110.0	63.0
GLRX2	2.0	6.0
GLRX3	79.0	72.0
GLS	100.0	140.0
GLS2	14.0	5.0
GLT1D1	2.0	2.0
GLT8D1	54.0	39.0
GLT8D2	0.0	4.0
GLTP	11.0	25.0
GLUD1	166.0	194.0
GLUL	290.0	291.0
GLYCTK	3.0	2.0
GLYR1	428.0	826.0
GM2A	159.0	117.0
GMCL1	172.0	185.0
GMDS	75.0	44.0
GMDS-DT	7.0	5.0
GMEB1	31.0	24.0
GMEB2	47.0	44.0
GMFB	626.0	1301.0
GMFG	48.0	2.0
GMIP	185.0	239.0
GMIP_LPAR2	0.0	8.0
GMNN	60.0	23.0
GMPPA	47.0	19.0
GMPPB	60.0	109.0
GMPR	13.0	0.0
GMPR2	69.0	46.0
GMPS	241.0	337.0
GNA12	0.0	4.0
GNA13	52.0	33.0
GNA15	146.0	30.0
GNAI1	2.0	0.0
GNAI2	34.0	12.0
GNAI3	738.0	934.0
GNAS	47.0	2.0
GNB1	62.0	53.0
GNB1L	0.0	2.0
GNB2	19.0	6.0
GNB4	11.0	15.0
GNB5	71.0	25.0
GNG10	38.0	21.0
GNG11	2.0	2.0
GNG2	539.0	542.0
GNG5	80.0	24.0
GNG7	157.0	231.0
GNGT2	102.0	204.0
GNL1	41.0	36.0
GNL2	298.0	324.0
GNL3	472.0	508.0
GNL3L	5.0	0.0
GNPAT	362.0	400.0
GNPDA1	75.0	23.0
GNPDA2	63.0	106.0
GNPNAT1	23.0	52.0
GNPTAB	113.0	184.0
GNPTG	11.0	2.0
GNS	765.0	1025.0
GOLGA1	18.0	40.0
GOLGA2	53.0	37.0
GOLGA2P10	10.0	4.0
GOLGA2P7	19.0	18.0
GOLGA3	69.0	35.0
GOLGA4	3.0	13.0
GOLGA5	183.0	212.0
GOLGA6L9	2.0	0.0
GOLGA7	227.0	139.0
GOLGA8A	7.0	13.0
GOLGA8B	0.0	6.0
GOLGB1	68.0	109.0
GOLIM4	38.0	257.0
GOLM1	10.0	5.0
GOLM2	561.0	1001.0
GOLPH3	8.0	251.0
GOLPH3L	314.0	323.0
GOLT1B	129.0	298.0
GON4L	70.0	108.0
GON7	19.0	7.0
GOPC	124.0	210.0
GORAB	21.0	22.0
GORASP1	70.0	41.0
GORASP2	415.0	485.0
GOSR1	20.0	7.0
GOSR2	259.0	634.0
GOT1	161.0	125.0
GOT2	860.0	1093.0
GPAA1	187.0	132.0
GPALPP1	15.0	20.0
GPAM	28.0	57.0
GPANK1	2.0	12.0
GPAT2	75.0	140.0
GPAT3	19.0	11.0
GPAT4	301.0	338.0
GPATCH1	27.0	28.0
GPATCH11	2.0	0.0
GPATCH2	17.0	20.0
GPATCH2L	138.0	126.0
GPATCH3	24.0	24.0
GPATCH4	18.0	23.0
GPATCH8	24.0	35.0
GPBP1	228.0	200.0
GPBP1L1	1153.0	1612.0
GPC4	10.0	7.0
GPC5	11.0	21.0
GPCPD1	252.0	765.0
GPD1L	36.0	61.0
GPD2	110.0	149.0
GPER1	122.0	82.0
GPHN	163.0	249.0
GPI	2227.0	1295.0
GPI_PDCD2L	0.0	3.0
GPKOW	30.0	26.0
GPM6A	5.0	0.0
GPN1	114.0	93.0
GPN2	26.0	8.0
GPN2_ENSG00000289554	2.0	0.0
GPN3	69.0	44.0
GPNMB	8.0	11.0
GPR107	104.0	198.0
GPR108	64.0	35.0
GPR132	71.0	132.0
GPR137	2.0	0.0
GPR137B	2.0	6.0
GPR146	69.0	11.0
GPR15	354.0	1833.0
GPR155	2.0	4.0
GPR157	2.0	0.0
GPR160	31.0	40.0
GPR174	52.0	62.0
GPR180	129.0	167.0
GPR183	283.0	209.0
GPR19	13.0	0.0
GPR25	2.0	0.0
GPR55	37.0	171.0
GPR63	2.0	35.0
GPR65	24.0	39.0
GPR68	2.0	10.0
GPR82	0.0	4.0
GPR89A	57.0	83.0
GPR89B	12.0	3.0
GPRASP2	2.0	0.0
GPRC5A	2.0	0.0
GPRC5C	10.0	0.0
GPS1	64.0	61.0
GPS2	14.0	23.0
GPSM2	63.0	52.0
GPSM3	100.0	44.0
GPT2	38.0	14.0
GPX1	128.0	54.0
GPX4	72.0	37.0
GPX7	5.0	0.0
GRAMD1A	19.0	5.0
GRAMD1C	12.0	0.0
GRAMD2B	40.0	41.0
GRAMD4	34.0	17.0
GRAP	137.0	70.0
GRAP2	0.0	97.0
GRB2	1324.0	1236.0
GRHPR	142.0	76.0
GRIA1	0.0	2.0
GRINA	220.0	102.0
GRIPAP1	86.0	124.0
GRK2	104.0	55.0
GRK3	32.0	44.0
GRK5	24.0	16.0
GRK6	31.0	49.0
GRN	760.0	510.0
GRPEL1	81.0	90.0
GRPEL2	260.0	348.0
GRPR	0.0	50.0
GRSF1	137.0	151.0
GRWD1	175.0	241.0
GSAP	27.0	68.0
GSDMD	127.0	47.0
GSDME	422.0	402.0
GSE1	132.0	141.0
GSEC	2.0	0.0
GSK3B	86.0	71.0
GSKIP	56.0	70.0
GSN	87.0	12.0
GSPT1	14.0	15.0
GSPT2	34.0	45.0
GSR	65.0	33.0
GSS	49.0	30.0
GSTA4	0.0	3.0
GSTCD	64.0	163.0
GSTK1	31.0	27.0
GSTM1	0.0	18.0
GSTM2	7.0	0.0
GSTM4	14.0	14.0
GSTO1	46.0	12.0
GSTP1	230.0	9.0
GSTZ1	19.0	7.0
GTDC1	58.0	55.0
GTF2A1	295.0	334.0
GTF2A2	14.0	18.0
GTF2B	86.0	47.0
GTF2E1	12.0	33.0
GTF2E2	51.0	14.0
GTF2F1	148.0	100.0
GTF2F1_PSPN	3.0	9.0
GTF2F2	47.0	8.0
GTF2H1	73.0	60.0
GTF2H2	9.0	6.0
GTF2H2B	0.0	4.0
GTF2H2C	38.0	47.0
GTF2H3	14.0	25.0
GTF2H4	23.0	9.0
GTF2H5	8.0	4.0
GTF2I	869.0	1733.0
GTF2IP12	0.0	6.0
GTF2IP20	0.0	2.0
GTF2IP4	0.0	4.0
GTF2IRD1	2.0	0.0
GTF2IRD2B	13.0	10.0
GTF3A	99.0	78.0
GTF3C1	368.0	686.0
GTF3C2	539.0	696.0
GTF3C3	192.0	201.0
GTF3C4	8.0	9.0
GTF3C5	140.0	106.0
GTF3C6	87.0	48.0
GTPBP1	613.0	623.0
GTPBP10	7.0	33.0
GTPBP2	2.0	0.0
GTPBP3	53.0	40.0
GTPBP4	140.0	25.0
GTPBP6	10.0	2.0
GTPBP8	5.0	9.0
GTSE1	21.0	23.0
GTSF1	4.0	0.0
GUCD1	258.0	298.0
GUCY1A1	0.0	7.0
GUCY1B1	47.0	193.0
GUF1	252.0	444.0
GUF1_ENSG00000272936	0.0	2.0
GUK1	57.0	28.0
GUSB	223.0	184.0
GUSBP1	0.0	2.0
GUSBP11	0.0	2.0
GUSBP5	2.0	2.0
GVINP1	7.0	28.0
GXYLT1	0.0	2.0
GYG1	40.0	44.0
GYPC	86.0	26.0
GYS1	682.0	592.0
GZF1	134.0	122.0
H1-0	20.0	0.0
H1-10	2.0	0.0
H1-2	80.0	23.0
H1-3	13.0	4.0
H1-4	15.0	0.0
H1-5	2.0	0.0
H2AC11	5.0	18.0
H2AC18	30.0	10.0
H2AC19	2.0	0.0
H2AC6	119.0	89.0
H2AJ	12.0	0.0
H2AW	0.0	2.0
H2AX	95.0	74.0
H2AZ1	538.0	222.0
H2AZ2	65.0	34.0
H2BC11	0.0	2.0
H2BC12	81.0	46.0
H2BC19P	2.0	0.0
H2BC20P	7.0	3.0
H2BC21	11.0	19.0
H2BC4	4.0	3.0
H2BC5	4.0	2.0
H2BU1	0.0	7.0
H3-3A	231.0	77.0
H3-3B	738.0	645.0
H3C10	2.0	12.0
H3C6	0.0	9.0
H3P6	42.0	18.0
H4C14	2.0	2.0
H4C2	3.0	0.0
H4C3	36.0	6.0
H4C9	0.0	2.0
H6PD	6.0	2.0
HAAO	4.0	5.0
HABP4	2.0	0.0
HACD3	40.0	138.0
HACD4	4.0	12.0
HACE1	48.0	66.0
HACL1	73.0	90.0
HADH	201.0	157.0
HADHA	1120.0	1064.0
HADHB	339.0	182.0
HAGH	3.0	5.0
HAGHL	5.0	2.0
HAPLN3	2.0	0.0
HARBI1	0.0	2.0
HARS1	182.0	181.0
HARS2	66.0	59.0
HASPIN	22.0	25.0
HAT1	170.0	208.0
HAUS1	40.0	34.0
HAUS2	4.0	16.0
HAUS3	91.0	117.0
HAUS4	61.0	22.0
HAUS4_PRMT5	7.0	0.0
HAUS5	92.0	126.0
HAUS6	77.0	111.0
HAUS7	8.0	7.0
HAUS8	16.0	11.0
HAVCR2	68.0	2.0
HAX1	31.0	10.0
HBEGF	3.0	3.0
HBP1	104.0	53.0
HBS1L	562.0	889.0
HBS1L_ALDH8A1	0.0	2.0
HCCS	30.0	46.0
HCFC1	27.0	520.0
HCFC1R1	26.0	2.0
HCFC2	34.0	47.0
HCG11	11.0	15.0
HCG18	8.0	40.0
HCK	26.0	117.0
HCLS1	777.0	633.0
HCP5	234.0	278.0
HCST	16.0	3.0
HDAC1	469.0	522.0
HDAC10	41.0	27.0
HDAC2	300.0	348.0
HDAC3	136.0	85.0
HDAC4	10.0	7.0
HDAC5	153.0	189.0
HDAC6	121.0	125.0
HDAC7	124.0	34.0
HDAC8	16.0	24.0
HDAC9	155.0	347.0
HDDC2	42.0	16.0
HDDC3	13.0	5.0
HDGF	74.0	31.0
HDGFL3	4.0	39.0
HDHD2	110.0	106.0
HDHD3	18.0	10.0
HDHD5	157.0	65.0
HDLBP	2041.0	3168.0
HDX	0.0	15.0
HEATR1	598.0	1066.0
HEATR3	2.0	4.0
HEATR5A	15.0	37.0
HEATR5B	136.0	233.0
HEATR6	42.0	71.0
HECA	20.0	34.0
HECTD1	57.0	128.0
HECTD2	0.0	4.0
HECTD3	210.0	225.0
HECTD4	2.0	20.0
HECW2	18.0	258.0
HEG1	8.0	2.0
HEIH	27.0	3.0
HELB	30.0	47.0
HELLPAR_PARPBP	2.0	8.0
HELLS	145.0	222.0
HELQ	25.0	53.0
HELZ	171.0	183.0
HELZ2	89.0	78.0
HEMK1	9.0	0.0
HENMT1	3.0	9.0
HEPH	7.0	0.0
HERC1	110.0	92.0
HERC2	37.0	55.0
HERC2P2	0.0	2.0
HERC2P3	2.0	0.0
HERC2P9	0.0	4.0
HERC3	154.0	138.0
HERC4	93.0	83.0
HERC5	295.0	301.0
HERC6	70.0	102.0
HERPUD1	459.0	203.0
HERPUD2	56.0	101.0
HERPUD2-AS1	0.0	4.0
HESX1	2.0	0.0
HEXA	90.0	52.0
HEXB	107.0	63.0
HEXD	4.0	2.0
HEXIM1	38.0	63.0
HEXIM2	4.0	0.0
HEY1	19.0	18.0
HGF	0.0	2.0
HGS	188.0	156.0
HGSNAT	25.0	61.0
HHAT	38.0	22.0
HHEX	0.0	3.0
HIBADH	65.0	82.0
HIBCH	74.0	109.0
HID1	3.0	4.0
HIF1A	502.0	569.0
HIF1A-AS3	3.0	2.0
HIF1AN	312.0	558.0
HIGD1A	151.0	162.0
HIGD2A	43.0	9.0
HIKESHI	27.0	19.0
HILPDA	228.0	5.0
HINFP	22.0	19.0
HINT1	61.0	22.0
HINT2	9.0	0.0
HINT3	13.0	30.0
HIP1	2.0	0.0
HIP1R	48.0	18.0
HIPK1	3.0	10.0
HIPK2	2.0	0.0
HIPK3	148.0	425.0
HIRA	2.0	7.0
HIRIP3	63.0	41.0
HIVEP1	30.0	42.0
HIVEP1_ENSG00000229896	34.0	0.0
HIVEP2	49.0	24.0
HIVEP3	4.0	4.0
HJURP	61.0	236.0
HJURP_MSL3P1	232.0	0.0
HK1	1343.0	1463.0
HK2	1185.0	1241.0
HK3	2.0	0.0
HLA-A	2835.0	860.0
HLA-B	4933.0	955.0
HLA-C	2252.0	792.0
HLA-DMA	104.0	155.0
HLA-DMB	65.0	100.0
HLA-DOA	93.0	337.0
HLA-DOB	17.0	23.0
HLA-DPA1	473.0	552.0
HLA-DPB1	29.0	312.0
HLA-DQA1	244.0	601.0
HLA-DQB1	610.0	1021.0
HLA-DRA	903.0	795.0
HLA-DRB1	599.0	482.0
HLA-DRB5	424.0	342.0
HLA-E	1443.0	390.0
HLA-F	112.0	55.0
HLA-H_HLA-A	19.0	0.0
HLA-K	4.0	0.0
HLCS	11.0	28.0
HLTF	367.0	287.0
HM13	129.0	137.0
HM13_MCTS2P	0.0	2.0
HMBOX1	85.0	40.0
HMBS	31.0	24.0
HMCES	103.0	67.0
HMG20A	502.0	599.0
HMG20B	47.0	18.0
HMGA1	1233.0	820.0
HMGB1	1211.0	621.0
HMGB2	729.0	217.0
HMGB3	97.0	128.0
HMGCL	96.0	36.0
HMGCR	1076.0	1402.0
HMGCS1	335.0	425.0
HMGN1	347.0	265.0
HMGN2	1341.0	1050.0
HMGN3	55.0	33.0
HMGN4	232.0	184.0
HMGN5	54.0	60.0
HMGXB3	215.0	311.0
HMGXB4	19.0	12.0
HMMR	535.0	482.0
HMOX1	29.0	28.0
HMOX2	30.0	21.0
HMSD	18.0	72.0
HMX2	3.0	7.0
HMX3	17.0	119.0
HNF1B	177.0	0.0
HNF4G	4.0	24.0
HNRNPA0	620.0	661.0
HNRNPA1	1216.0	932.0
HNRNPA1P70	0.0	2.0
HNRNPA2B1	2681.0	2081.0
HNRNPA3	313.0	313.0
HNRNPAB	19.0	3.0
HNRNPC	2138.0	2483.0
HNRNPD	41.0	5.0
HNRNPDL	276.0	332.0
HNRNPF	1110.0	359.0
HNRNPH1	152.0	307.0
HNRNPH2	425.0	549.0
HNRNPH3	377.0	273.0
HNRNPK	4171.0	4044.0
HNRNPLL	12.0	6.0
HNRNPM	603.0	960.0
HNRNPR	558.0	830.0
HNRNPU	493.0	1146.0
HNRNPUL1	474.0	471.0
HOMER1	2.0	2.0
HOMEZ	37.0	98.0
HOOK1	8.0	4.0
HOOK3	27.0	28.0
HOXB2	4.0	0.0
HOXB7	2.0	2.0
HP1BP3	601.0	868.0
HPCAL1	149.0	8.0
HPCAL4	5.0	0.0
HPDL	12.0	16.0
HPF1	45.0	24.0
HPS1	166.0	230.0
HPS1_PYROXD2	0.0	2.0
HPS3	488.0	362.0
HPS4	173.0	221.0
HPS5	189.0	236.0
HPS6	12.0	2.0
HRH2	0.0	9.0
HROB	22.0	25.0
HS1BP3	12.0	0.0
HS2ST1	280.0	679.0
HS3ST3B1	0.0	2.0
HS6ST1	0.0	6.0
HSBP1	0.0	3.0
HSBP1L1	3.0	0.0
HSCB	11.0	3.0
HSD17B1-AS1	32.0	25.0
HSD17B10	28.0	32.0
HSD17B11	17.0	12.0
HSD17B12	271.0	300.0
HSD17B4	227.0	316.0
HSD17B4_TNFAIP8	0.0	2.0
HSD17B7	29.0	24.0
HSD17B8	12.0	4.0
HSDL1	44.0	50.0
HSDL2	286.0	245.0
HSF1	162.0	107.0
HSF2	106.0	144.0
HSF5	2.0	6.0
HSH2D	37.0	54.0
HSP90AA1	1920.0	2460.0
HSP90AB1	4038.0	4684.0
HSP90B1	4506.0	7431.0
HSPA12A	0.0	27.0
HSPA13	572.0	776.0
HSPA14	34.0	45.0
HSPA1A	28.0	10.0
HSPA1B	26.0	3.0
HSPA1L	2.0	0.0
HSPA2	10.0	8.0
HSPA4	508.0	952.0
HSPA4L	144.0	205.0
HSPA5	4748.0	9650.0
HSPA8	689.0	1332.0
HSPA9	1700.0	2567.0
HSPB1	62.0	12.0
HSPB11	12.0	9.0
HSPB6	0.0	2.0
HSPBAP1	9.0	8.0
HSPBP1	32.0	14.0
HSPD1	1560.0	2076.0
HSPE1	158.0	26.0
HSPE1-MOB4	0.0	5.0
HSPG2	2.0	0.0
HSPH1	405.0	545.0
HTATIP2	74.0	38.0
HTATSF1	154.0	193.0
HTD2	6.0	9.0
HTRA2	64.0	33.0
HTT	516.0	681.0
HUS1	40.0	55.0
HUWE1	295.0	380.0
HVCN1	306.0	171.0
HYAL2	3.0	2.0
HYLS1	21.0	18.0
HYOU1	1078.0	4163.0
HYOU1_VPS11-DT	0.0	3.0
HYPK	16.0	3.0
IAH1	62.0	16.0
IARS1	2526.0	4400.0
IARS2	665.0	977.0
IBA57	8.0	9.0
IBTK	186.0	268.0
ICAM1	904.0	628.0
ICAM2	16.0	2.0
ICAM3	189.0	94.0
ICE1	0.0	48.0
ICE2	261.0	504.0
ICMT	85.0	140.0
ICOSLG	48.0	0.0
ID1	0.0	2.0
ID2	19.0	8.0
ID2-AS1	3.0	2.0
ID3	72.0	72.0
IDE	460.0	1010.0
IDH1	207.0	160.0
IDH2	483.0	183.0
IDH2_ZNF710-AS1	6.0	0.0
IDH3A	325.0	458.0
IDH3B	27.0	12.0
IDH3G	85.0	51.0
IDI1	706.0	621.0
IDNK	7.0	5.0
IDS	633.0	797.0
IER2	355.0	146.0
IER3	27.0	0.0
IER3IP1	120.0	108.0
IER5	20.0	4.0
IFFO1	7.0	6.0
IFFO2	8.0	9.0
IFI16	1143.0	802.0
IFI27L1	3.0	0.0
IFI27L2	20.0	3.0
IFI30	499.0	218.0
IFI35	23.0	30.0
IFI44	247.0	124.0
IFI44L	716.0	199.0
IFI6	211.0	66.0
IFIH1	237.0	241.0
IFIT1	77.0	106.0
IFIT2	72.0	43.0
IFIT3	126.0	75.0
IFIT5	82.0	164.0
IFITM1	159.0	37.0
IFITM2	73.0	11.0
IFITM3	4.0	0.0
IFNAR1	157.0	213.0
IFNAR2	81.0	61.0
IFNG-AS1	0.0	5.0
IFNGR1	203.0	262.0
IFNGR2	238.0	50.0
IFNLR1	66.0	59.0
IFRD1	85.0	98.0
IFRD2	102.0	118.0
IFT122	56.0	78.0
IFT140	27.0	44.0
IFT172	45.0	77.0
IFT20	12.0	2.0
IFT22	0.0	2.0
IFT27	4.0	10.0
IFT43	0.0	4.0
IFT46	11.0	9.0
IFT52	25.0	15.0
IFT57	19.0	23.0
IFT74	6.0	10.0
IFT80	12.0	17.0
IFT81	23.0	53.0
IFT88	15.0	18.0
IGBP1	29.0	24.0
IGF1	4.0	4.0
IGF2BP1	3.0	8.0
IGF2BP3	258.0	426.0
IGF2R	103.0	80.0
IGFBP4	2.0	0.0
IGFLR1	7.0	0.0
IGHA1	30.0	0.0
IGHA1_IGHV1-3	20.0	0.0
IGHA1_IGHV3-23	4.0	0.0
IGHA1_IGHV3-33	3.0	0.0
IGHA1_IGHV3-73	2.0	0.0
IGHA1_IGHV5-51	63.0	0.0
IGHA2	4.0	0.0
IGHD	13.0	2.0
IGHG1	47.0	0.0
IGHG3	46.0	15.0
IGHG4_IGHG1	647.0	0.0
IGHM	34.0	39.0
IGHMBP2	44.0	52.0
IGHM_IGHD	2.0	0.0
IGHM_IGHV1-17	41.0	0.0
IGHM_IGHV3-13	3.0	0.0
IGHM_IGHV3-23	3911.0	0.0
