gene	COUNT(id)
MYL9	2
TOB1	2
FAR2P2	2
MYO1F	2
H3-3A	2
TOM1	2
MYO5C	2
MCRIP1	2
FAM98B	2
MYO7B	2
FAM86JP	2
HADH	2
MYOM2	2
MYORG	2
MYRIP	2
FAM76A	2
HAGH	2
NAALADL1	2
HECA	2
FAM222B	2
FAM220A	2
FAM168A	2
HESX1	2
HEXD	2
FAM162A	2
NAXE	2
FAM126B	2
FAM120C	2
TNIP3	2
FAM118B	2
NBPF12	2
FAM117A	2
HEXIM1	2
NBPF20	2
FAM111B	2
FAM102B	2
TNKS2	2
WDR83	2
NAPSB	2
NANS	2
FAM216A	2
HECTD2	2
FAM215A	2
FAM193B	2
MBD2	2
NANP	2
FAM174A	2
NAPRT	2
FAM172BP	2
NAPA-AS1	2
WDR82	2
HENMT1	2
MATN1-AS1	2
NAPEPLD	2
FARP1	2
MYL6B	2
FUCA2	2
WBP1LP2_BCAP29	2
FMO4	2
FLYWCH2	2
FLVCR2_TTLL5_IFT43	2
WDCP	2
WDFY2	2
MTFMT	2
FKBP2	2
FKBP14	2
FIS1	2
MECP2	2
MEAF6	2
WDR1	2
FICD	2
FHIT	2
FH	2
GYPC	2
FNBP1_ENSG00000289226	2
FARSA	2
WBP1	2
MSH3	2
TP53I3	2
MED27	2
GTF3C6	2
MED22	2
FSTL4	2
MED21	2
FSTL3	2
TP53BP2	2
FRG1	2
TOX	2
WASL	2
TOR1A	2
GUSBP1	2
VAMP2	2
MEA1	2
FGGY	2
WDR17	2
FERMT2	2
H2BC4	2
MXD3	2
MYADM	2
UST	2
FBXL8	2
FBXL20	2
FBXL15	2
TOMM34	2
FBN2	2
TOMM22	2
FBN1	2
MYEOV	2
TOMM20	2
FBL	2
MYL5	2
UTP23	2
MVP_ENSG00000280893	2
FBXO30-DT	2
MTX2	2
FEM1B	2
MDM4	2
UXT	2
FBXO8	2
FBXO6	2
MTX1	2
TOMM7	2
MVD	2
MDH2	2
H2AJ	2
FBXO33	2
H2AX	2
MUTYH	2
MVB12A	2
IGLL5	2
ZFP69B_ENSG00000260920	2
GPD1L	2
ECHS1	2
ZNF547	2
PFN2	2
PNKP	2
EDN1	2
TIGD1	2
ITPKB	2
EEF1AKMT1	2
ZNF543	2
EEPD1	2
PFDN5	2
PFDN2	2
PFDN1	2
TMA7	2
PNO1	2
ZNF527	2
TUBB2A	2
PNPLA4	2
LACTB2	2
ITM2B	2
EGR3	2
EID1	2
LINC00467	2
PNPLA7	2
TMCC1-DT	2
TMCC1_ENSG00000203644	2
ITGB8-AS1	2
EIF1B	2
DFFA	2
PELO	2
PGBD1	2
ITPKC	2
LINC00528	2
DHFR2	2
PMF1	2
DHRS4	2
DYRK3	2
PHF2	2
E2F1	2
PHF14	2
PMM1	2
DHRS12	2
LIN7A	2
DHRS1	2
ZNF552	2
ITPRIPL2	2
TIMD4	2
ZNF630	2
PHC1	2
EBAG9	2
PHAX	2
ZNF551	2
EBI3	2
ITPRIPL1	2
TIGD6	2
PGPEP1	2
LAMTOR1	2
TM7SF3	2
KIAA0513	2
ECHDC2	2
PMVK	2
LAMB1	2
PGF	2
PNRC1	2
PECAM1	2
ENSG00000173727	2
TMED7-TICAM2	2
KIAA2026	2
EMC6	2
ITGB2-AS1	2
PDCL3	2
TTC41P	2
ITGAE	2
ZNF658B	2
DENND11	2
EMC8	2
EMC9	2
EMD	2
EME2	2
TMEM102	2
PDCD2L	2
ZNF66	2
LAT	2
EMP3	2
ZNF470	2
PCYT2	2
ZNF461	2
ITGA3	2
ZNF460	2
ENG	2
LINC00877	2
LINC00884	2
ENPP4	2
DDX49	2
ENPP5	2
ENSG00000170089	2
EMC4	2
ZNF485	2
EIF3CL	2
PDE4DIP	2
EIF3F	2
PDXK	2
DEXI	2
TMCO6	2
PDSS1	2
DET1	2
ZNF507	2
EIF4EBP2	2
ZNF501	2
KIAA1671	2
PODXL	2
ELAC1	2
ELAPOR1	2
TTC8	2
ELK3	2
LINC00630	2
ELOB	2
PDIA5	2
LINC00649	2
TIFA	2
ELP5	2
POF1B	2
PDGFRB	2
PDGFD	2
PDF	2
EMC10	2
TMED7	2
TTC5	2
PDE6D	2
DYRK1B	2
ZNF555	2
PHGDH	2
KCTD21	2
TIPRL	2
PLK3	2
ZNF622	2
PLOD2	2
KBTBD3	2
KAZALD1	2
DNAJC4	2
LDHC	2
PKP4	2
KATNAL2	2
ZNF624	2
ZNF594	2
PKNOX1	2
TIMM17A	2
LDLRAP1	2
PKN3	2
UBA52	2
LEMD2	2
KANTR	2
TUSC2	2
ZNF586	2
TK1	2
KCTD7	2
PKD1	2
KANK1	2
PITPNM1	2
PITHD1	2
DOK2	2
TXNL1	2
PLAAT3	2
DNAJC19	2
PHKA1	2
TYW5	2
DMAC1	2
PLEKHJ1	2
PLEKHF1	2
KCNQ5	2
LBHD1	2
PLEKHA8	2
PLEKHA4	2
ZNF616	2
TIMM8A	2
ZNF610	2
PLEKHM1P1	2
DLEU1	2
ZNF609	2
PLEKHM3	2
DNAAF2	2
PLD2	2
ZNF608	2
PLCXD2	2
KCTD2	2
TIMM8B	2
PLGRKT	2
TIMM9	2
PLCB3	2
PLCB2	2
PLBD2	2
ZNF621	2
ZNF605	2
DIPK1A	2
DNAJC16	2
KALRN	2
ZNF583	2
PIP4P1	2
LGALS1	2
DTNBP1	2
JAM3	2
DTWD1	2
DTX2P1-UPK3BP1-PMS2P11_PMS2P9	2
KDM4A-AS1	2
DTX4	2
PLXNB1	2
KDSR	2
DUS1L	2
DUSP3	2
DHRS7	2
KHDC1-AS1	2
DUSP7	2
TIMM10B	2
PI4K2A	2
UBE2B	2
JAG1	2
DXO	2
KHDRBS1	2
JADE3	2
LIMS1	2
LIN37	2
PHLPP2	2
PHLDB3	2
UBE2D1	2
TLR9	2
PMEL	2
DYNC2LI1	2
DYNLRB1	2
DTD1	2
JDP2	2
PIGP	2
DHTKD1	2
PLS1	2
ZNF581	2
DPF3	2
DPH3	2
LGALSL	2
PIN1	2
DPH5	2
DPM2	2
PIK3R5-DT_ENSG00000265975	2
DHX33	2
DPP3-DT	2
PIK3IP1-DT	2
PIK3IP1	2
DPY30	2
LIF	2
PIK3CA	2
JMJD7	2
KDELR2	2
DSC1	2
TTLL12	2
LHFPL6	2
PIGX	2
PIGW	2
TUBA1A	2
ZNF571-AS1	2
TLE5	2
PLXNA3	2
PIGR	2
LINC00886	2
EMG1	2
DDX43	2
P2RX7	2
OXTR	2
PP7080	2
CYTOR	2
ZNF256	2
ENSG00000254006	2
CYTH3	2
KMT5A	2
CYTH2	2
OTUD6B-AS1	2
ZNF253	2
PPDPF	2
LIPE	2
UBE2V2	2
OTUD3	2
LIPT1	2
OTUB1	2
ENSG00000255031_TCIRG1	2
ZNF24	2
TSPAN13	2
ENSG00000255389_TRAF3IP2-AS1	2
OSGIN2	2
ING4	2
ZNF684	2
ENSG00000255508	2
CYSLTR1	2
ENSG00000255872_FBXO10	2
ZNF235	2
ING2	2
LIX1L_ANKRD34A	2
P2RX1	2
POU2F3	2
ENSG00000257261	2
ZNF271P	2
DCAF15	2
ZNF32	2
TSPO	2
DBNDD1	2
ENSG00000239203_TRPV2	2
ENSG00000239665_PRPF18	2
POMGNT1	2
ZNF319	2
PADI2	2
PACRGL	2
POLDIP2	2
ZNF287	2
ZNF678	2
PON2	2
ZNF286A	2
PABPC1L	2
ZNF284	2
ZNF283	2
ENSG00000245025	2
DAPK3	2
ZNF280B	2
DANCR	2
DALRD3	2
ZNF277	2
TMEM165	2
DAD1	2
ZNF276	2
ENSG00000248503	2
ENSG00000248993	2
ENSG00000257221	2
CYREN_WDR91	2
TMEM156	2
ENSG00000259209_ENSG00000259768	2
CYBA	2
CYB5R2	2
KLHL25	2
TMEM205	2
PPM1H	2
UBL4A	2
THAP9	2
TULP4	2
ENSG00000260030	2
IGSF8	2
LONRF1	2
KLHL3	2
ZNF2	2
UBL5	2
PPM1M	2
LPAR1	2
CYB5A	2
ZNF19	2
CYB561	2
ENSG00000260719	2
PPP1R13L	2
ZNF17_ENSG00000269533	2
ZNF709	2
CXCR4	2
LPAR2	2
PPP1R18	2
UBL7-DT	2
ZNF17	2
OCRL	2
OPA3	2
UBIAD1	2
LLGL1	2
KLHL8	2
LMAN2	2
OSBP	2
ZNF692	2
ZNF232	2
ZNF230	2
ZNF695	2
IL6R	2
ENSG00000258072	2
ENSG00000258137_NCKAP1L	2
ENSG00000258311	2
ZNF229	2
ENSG00000258561	2
ORAI3	2
ORAI2	2
CYP1A1	2
LMCD1	2
IL23R	2
THBS3	2
CYHR1	2
PPIL4	2
OR2T2_OR2T3	2
TVP23A	2
ZNF701	2
KLK1	2
IL1RAP	2
LMNB2_TIMM13	2
LMO4	2
KLHL9	2
TMEM192	2
LINC02541	2
DLG1	2
ENSG00000226180_KLHDC4	2
UBE2L3	2
ZNF407-AS1	2
ISOC1	2
POLR1H	2
KRT10-AS1	2
ENSG00000226756	2
IRAK1	2
PARPBP_HELLPAR	2
ZNF404_ENSG00000267058	2
IQCG	2
ENSG00000227627	2
DDA1	2
ENSG00000226266_BAZ2B	2
IQCC	2
DDT	2
ENSG00000228506	2
ZNF391	2
TTC1	2
TTBK2	2
POLR2C	2
TUBG2	2
TMEM138	2
TMEM140	2
LINC01679	2
DDRGK1	2
KIN	2
IRAK3	2
IRF2BPL	2
DDI2	2
PBLD	2
LINC01307	2
PBK	2
IRGQ	2
TMEM126A	2
ENSG00000216775	2
ZNF433	2
DDAH2	2
TXN	2
TMEM116	2
KRTCAP2	2
PAX8-AS1	2
IRS1	2
PCDH18	2
PAWR	2
DDIT3	2
DDR2	2
PATZ1	2
ZNF416	2
ENSG00000225889	2
ENSG00000214135	2
DCXR	2
LINC02227	2
PCLAF	2
KLF11	2
POLR2G	2
TUBB4A	2
ZNF34	2
THSD7B	2
TSPYL5	2
ZNF333	2
PAK6	2
ENSG00000236941	2
DCP1B	2
TMEM147	2
TSPYL2	2
ZNF668	2
KLF3	2
PAIP2	2
KPNA5	2
KLHDC3	2
DDX41_DOK3	2
UBE2FP1_LRRFIP2	2
KYAT1	2
ENSG00000233757	2
TMEM14A	2
ZNF429	2
DDX12P	2
DDTL	2
LINC01058	2
LINC02325	2
KIF3B	2
DCTN3	2
DCPS	2
INPP5E	2
KRCC1	2
KIF21B	2
ZNF354B	2
ZNF354A	2
POLE4	2
PCED1B	2
POLR2H	2
ENSG00000233184	2
LINC02327_ENSG00000258028	2
TUBB3	1
TRGV3	1
VIM-AS1	1
novelGene_826	1
novelGene_VASH2_AS	1
novelGene_759	1
TXNL4A	1
novelGene_715	1
TRIM2	1
novelGene_767	1
novelGene_717	1
VCAM1	1
novelGene_ZC3HAV1L_AS	1
VAMP8	1
TUBB2B	1
VAT1	1
novelGene_716	1
VAMP5	1
novelGene_VOPP1_AS	1
STUB1	1
VAT1L	1
TRDC	1
STX12	1
SRXN1	1
TVP23C	1
TXLNB	1
novelGene_719	1
VARS1	1
novelGene_728	1
novelGene_805	1
TXK_TEC	1
TRGV7	1
novelGene_TBC1D5_AS	1
novelGene_RWDD2B_AS	1
TVP23C-CDRT4	1
TXNDC12	1
novelGene_RPTOR_AS	1
STRN	1
novelGene_TIAL1_AS	1
STRN3	1
novelGene_TBCCD1_AS	1
VCPIP1	1
TUBA8	1
novelGene_799	1
TRIAP1	1
novelGene_TANK-AS1_AS	1
TRAT1	1
TRAPPC4	1
TVP23B_ENSG00000265478	1
TRAPPC5	1
novelGene_SPATA24_AS	1
TREM1	1
TXN2	1
novelGene_718	1
novelGene_743	1
TRIM16L	1
novelGene_825	1
TRGV5	1
novelGene_783	1
TUBG1	1
novelGene_UST_AS	1
novelGene_824	1
novelGene_82	1
novelGene_79	1
novelGene_811	1
VASH1	1
TUBA1C	1
novelGene_794	1
novelGene_741	1
novelGene_UBE2V1P9_AS	1
novelGene_720	1
novelGene_ENSG00000285280_AS	1
TYMSOS	1
novelGene_IL1RAPL1_AS	1
UBE2Q1	1
TST	1
UBE2R2	1
TSSK6	1
novelGene_KRT19P2_AS	1
TSR2	1
UNC93B1	1
novelGene_CHL1_AS	1
novelGene_COL5A1_AS	1
TRMT12	1
novelGene_KCNJ6_AS	1
novelGene_DMXL1_AS	1
novelGene_IGHV1-69-2_AS	1
novelGene_DPP9_AS	1
TSPYL1	1
TSPAN9	1
novelGene_DTNB_AS	1
TSPAN33	1
novelGene_ENSG00000217612_AS	1
UBE2S	1
novelGene_ENSG00000224371_AS	1
novelGene_ENSG00000230623_AS	1
STARD8	1
novelGene_IGLV3-1_AS	1
novelGene_CDC42EP3_AS	1
novelGene_CD86_AS	1
UBE2O	1
UPB1	1
novelGene_952	1
novelGene_MARCHF8_AS	1
novelGene_953	1
novelGene_LRRFIP1_AS	1
STEAP1	1
TRIR	1
novelGene_LINC02669_AS	1
UQCC2	1
TTC22	1
ST20-AS1	1
TTC21A	1
novelGene_967	1
novelGene_ANK1_AS	1
novelGene_LINC01307_AS	1
novelGene_LINC00029_AS	1
novelGene_ARNILA_AS	1
UPP1	1
novelGene_ATF3_AS	1
novelGene_CAVIN1_AS	1
TRMT10C	1
UBE2M	1
novelGene_CD58_AS	1
novelGene_LIMD1_AS	1
TSPAN15	1
TRMT61A	1
novelGene_827	1
novelGene_ENSG00000271662_AS	1
TSFM_ENSG00000270039	1
novelGene_FAM13A_AS	1
UCHL1	1
novelGene_ENSG00000254352_AS	1
ST8SIA5	1
UBXN8	1
UBXN7	1
UBL3	1
ST8SIA6-AS1	1
TSEN34	1
novelGene_ENSG00000259255_AS	1
novelGene_EPM2A_AS	1
novelGene_ENSG00000231029_AS	1
novelGene_EPC1_AS	1
novelGene_ENSG00000273308_AS	1
TSC22D1	1
UBTD1	1
UBR5-DT	1
STAG3L1	1
novelGene_ENSG00000287812_AS	1
UBQLNL	1
UBQLN2	1
novelGene_ENSG00000287374_AS	1
novelGene_ENSG00000283886_AS	1
UCK1	1
novelGene_FAM193B_AS	1
ST7L	1
TRPV1	1
UBE2T	1
novelGene_H4C12_AS	1
ULK2	1
novelGene_ENSG00000231756_AS	1
ULK1	1
ST6GALNAC3	1
novelGene_ENSG00000232355_AS	1
TRNAU1AP	1
UHRF1BP1L_ENSG00000279148	1
TRAPPC2B	1
ST6GALNAC4_ST6GALNAC6	1
UGT2B17_ENSG00000251074	1
novelGene_ENSG00000243635_AS	1
TSHZ1	1
UGDH-AS1	1
novelGene_H3C6_AS	1
novelGene_ENSG00000253824_AS	1
ST6GALNAC6_ST6GALNAC4	1
novelGene_ENSG00000254277_AS	1
UBE3D	1
novelGene_GPER1_AS	1
UCN2_PFKFB4	1
STARD10	1
TTC30A	1
UQCC3	1
novelGene_MCF2L_AS	1
novelGene_OR11I1P_AS	1
UBASH3B	1
USP42	1
novelGene_PAX5_AS	1
novelGene_872	1
TRIM36	1
novelGene_873	1
novelGene_874	1
novelGene_877	1
USP35	1
STK35	1
UBD	1
USP34-DT	1
STEEP1	1
novelGene_878	1
novelGene_NKAIN3_AS	1
STK32C	1
novelGene_879	1
novelGene_880	1
STK32B	1
novelGene_881	1
novelGene_NCOR2_AS	1
USP30-AS1	1
SSH3	1
SSNA1	1
UBALD1	1
UBAC1	1
TTLL5_IFT43_FLVCR2	1
TRIM3	1
TRIM23	1
SS18L2	1
novelGene_828	1
novelGene_83	1
TRIM24	1
TYSND1_AIFM2	1
novelGene_833	1
TTYH2	1
TTN-AS1_ENSG00000270956	1
U2AF1L4	1
novelGene_RAD51B_AS	1
novelGene_POLE4_AS	1
UTP3	1
novelGene_PLEKHO1_AS	1
STMP1	1
novelGene_PHYKPL_AS	1
novelGene_839	1
novelGene_847	1
novelGene_859	1
novelGene_PCDHGC5_AS	1
TTN	1
novelGene_863	1
novelGene_871	1
USP3-AS1	1
TTLL1	1
novelGene_883	1
USP13	1
novelGene_918	1
SSTR2	1
novelGene_920	1
USF2	1
novelGene_926	1
novelGene_928	1
novelGene_934	1
novelGene_946	1
novelGene_947	1
novelGene_948	1
novelGene_MICD_AS	1
novelGene_METTL8_AS	1
novelGene_949	1
UQCRQ_LEAP2	1
TTC39B	1
UQCRB	1
UQCR11	1
TTC39A	1
STIM1_ENSG00000229368	1
novelGene_950	1
novelGene_951	1
TTC30B	1
ST20	1
novelGene_917	1
novelGene_916	1
UBE2D2_CXXC5	1
TTC9	1
UBLCP1	1
novelGene_885	1
novelGene_886	1
novelGene_888	1
TRIM44	1
novelGene_889	1
TRIM45	1
novelGene_891	1
TRIM47	1
STK19	1
USP27X-DT	1
novelGene_NAB2_AS	1
novelGene_893	1
novelGene_900	1
novelGene_MX1_AS	1
novelGene_MTND5P40_AS	1
TRIM52-AS1	1
novelGene_907	1
novelGene_91	1
novelGene_911	1
TTC9-DT	1
novelGene_914	1
novelGene_915	1
novelGene_884	1
ZNF710	1
VKORC1L1	1
novelGene_154	1
novelGene_159	1
novelGene_158	1
ZNF251	1
TMEM179B	1
ZNF257	1
TMEM17	1
novelGene_156	1
novelGene_15	1
ZNF441	1
ZNF296	1
TMEM161B	1
novelGene_147	1
TCEAL4	1
TMEM160	1
novelGene_140	1
ZNF321P	1
TCAF2C_ENSG00000253882	1
novelGene_16	1
novelGene_164	1
novelGene_18	1
TMEM191B	1
novelGene_196	1
novelGene_19	1
novelGene_188	1
ZNF223	1
novelGene_187	1
novelGene_186	1
TMEM187	1
TMEM186	1
novelGene_182	1
TMEM185B	1
TC2N_CATSPERB	1
ZNF232-AS1	1
ZNF233	1
novelGene_180	1
ZNF324	1
novelGene_14	1
TMEM14B_TMEM14C	1
novelGene_126	1
ZNF417	1
novelGene_121	1
TMEM131L_MND1	1
ZNF425	1
TMEM129	1
ZNF428	1
novelGene_119	1
ZNF430_ZNF714	1
novelGene_118	1
ZNF436-AS1	1
TMEM119	1
novelGene_114	1
TMEM115	1
ZNF439_ZNF440	1
novelGene_11	1
ZNF408	1
novelGene_127	1
novelGene_139	1
ZNF404	1
TCEANC2	1
novelGene_138	1
novelGene_137	1
novelGene_135	1
novelGene_130	1
novelGene_129	1
TMEM141_CCDC183	1
ZNF354C	1
TMEM141	1
TMEM140_ENSG00000287733	1
TMEM140_ENSG00000272941	1
ZNF35_ENSG00000272077	1
ZNF362	1
ZNF367	1
ZNF397	1
novelGene_2	1
TBX6	1
novelGene_20	1
novelGene_265	1
ZFPL1_VPS51	1
ZFYVE21	1
TMEM256	1
TBCA	1
ZHX1_C8orf76	1
TBCB_ENSG00000279504	1
TMEM251	1
novelGene_264	1
TBCC	1
novelGene_263	1
TMEM250	1
TMEM242	1
novelGene_253	1
TBCEL	1
novelGene_25	1
TBC1D9	1
TBC1D8	1
ZMAT2	1
TMEM260	1
novelGene_323	1
TBC1D27P	1
ZFP3	1
novelGene_32	1
novelGene_300	1
ZFP41	1
TBC1D30	1
novelGene_296	1
TBC1D31_ENSG00000287657	1
novelGene_287	1
novelGene_283	1
novelGene_282	1
novelGene_281	1
TMEM266	1
ZFPL1	1
TMEM231P1_ENSG00000273971	1
ZMPSTE24-DT	1
ZNF221_ZNF155	1
novelGene_221	1
TMEM216	1
novelGene_219	1
ZNF18_ENSG00000266368	1
novelGene_218	1
novelGene_210	1
novelGene_21	1
TMEM208	1
novelGene_209	1
TBX19_SFT2D2	1
ZNF213-AS1	1
novelGene_208	1
TBX21	1
ZNF219	1
ZNF22	1
ZNF22-AS1	1
novelGene_220	1
ZNF169	1
novelGene_249	1
ZNF165	1
novelGene_245	1
novelGene_244	1
novelGene_24	1
ZMYM2_ENSG00000289235	1
novelGene_232	1
novelGene_230	1
ZMYND10-AS1_CYB561D2	1
TMEM223	1
novelGene_224	1
ZNF112	1
novelGene_222	1
ZNF114	1
ZNF117	1
ZNF132	1
ZNF155_ZNF221	1
ZNF44	1
ZNF442	1
TMEM35B	1
ZNF641	1
TIMM10	1
ZNF793-AS1	1
ZNF639	1
TIGD4	1
TIGD3	1
ZNF791	1
TFB1M	1
TIGD2	1
novelGene_109	1
TIGAR	1
TFCP2L1	1
TIFA_ENSG00000272567	1
ZNF649_ZNF577	1
TIE1	1
ZNF658	1
ZNF660	1
ZNF8-DT	1
ZNF8-ERVK3-1	1
TFAP2A	1
TIMM13	1
TINAG	1
TIMP1	1
TEX21P	1
TIMM8A_BTK	1
TIMM50	1
TIMM44	1
TIMM29	1
TIMM23B-AGAP6	1
ZNF620	1
TIMM22	1
ZNF807P_SCGB2B2	1
ZNF804A	1
ZNF625_ENSG00000242615	1
TIMM13_LMNB2	1
ZNF626	1
TFIP11-DT	1
ZNF669	1
TICAM2	1
ZNF677	1
ZNF682	1
THG1L	1
ZNF689	1
ZNF731P_ENSG00000232347	1
ZNF697	1
THBS1	1
ZNF730	1
ZNF726_ENSG00000269397	1
ZNF724	1
ZNF721	1
ZNF706	1
ZNF71_SMIM17	1
ZNF707	1
THAP11	1
THAP7-AS1	1
TGIF1	1
TGFBR2	1
ZNF776_ZNF586	1
ZNF765_ZNF761	1
TFPI2	1
ZNF771	1
TIAM1	1
TFPT	1
ZNF770_AQR	1
ZNF77	1
ZNF768	1
ZNF767P	1
TGFB1	1
TGFB3	1
THTPA	1
ZNF766	1
TGFBI	1
ZNF674	1
ZNF674-AS1	1
ZNF599	1
TIPIN	1
ZNF598	1
TMED1	1
TMCO1-AS1	1
TDRD12	1
ZNF514	1
ZNF519	1
ZNF524	1
ZNF526	1
ZNF542P	1
TEAD4	1
ZNF548_ZNF17	1
ZSCAN16-AS1	1
ZNF549	1
TM6SF1	1
ZSCAN16	1
ZSCAN12P1	1
TM4SF19-DYNLT2B_PCYT1A	1
TDRD1	1
ZNF490_ENSG00000269693	1
ZNF554	1
ZNF490	1
novelGene_107	1
ZNF443	1
novelGene_105	1
ZYG11B	1
ZXDC	1
ZXDA	1
ZNF460_ENSG00000268205	1
TMEM101	1
TCN2	1
ZSWIM7	1
ZSWIM4	1
TCP11L2	1
TCTA	1
TMED3_MINAR1	1
ZNF487	1
TM4SF19-DYNLT2B	1
TLR9_ENSG00000280003	1
ZNF597	1
TERF2	1
ZNF582-DT	1
TK2	1
TERF2IP	1
ZNF844	1
TESC	1
ZNF587	1
ZNF587B	1
ZNF593	1
TET2	1
ZNF839	1
ZNF595	1
ZNF829	1
ZNF596	1
TEX13D	1
TEX14	1
ZNF582	1
ZNF850	1
TEN1	1
TKFC_ENSG00000279246	1
ZP3	1
ZNF561-AS1	1
ZNF562	1
ZNNT1	1
TLR2	1
ZNHIT2	1
ZNF563	1
TLK1_METTL8	1
ZNF57	1
ZNF570	1
TLE4	1
ZNF572	1
ZNF878	1
ZNF574	1
ZNF580	1
novelGene_324	1
TMEM37	1
TRAPPC1_KCNAB3	1
novelGene_586	1
novelGene_597	1
novelGene_589	1
SURF6_MED22	1
WDPCP	1
novelGene_588	1
SUSD1_ENSG00000259953	1
novelGene_587	1
novelGene_585	1
SYNPO2L	1
WDR27	1
TOMM70	1
SUV39H2-DT	1
TOMM6	1
novelGene_583	1
novelGene_581	1
novelGene_577	1
novelGene_598	1
novelGene_599	1
TOPORS_DDX58	1
WASL-DT	1
novelGene_625	1
novelGene_62	1
novelGene_616	1
WASH6P	1
novelGene_615	1
novelGene_610	1
novelGene_609	1
novelGene_605	1
novelGene_604	1
novelGene_603	1
novelGene_602	1
novelGene_601	1
novelGene_600	1
TP53I13	1
WASHC3	1
WDR45_PRAF2	1
TOMM5	1
SV2A	1
novelGene_553	1
novelGene_549	1
WDR74	1
novelGene_548	1
WDR77_ENSG00000243960	1
WDR7_WDR7-OT1	1
novelGene_547	1
novelGene_546	1
TNNI1	1
novelGene_544	1
novelGene_539	1
novelGene_533	1
TNN	1
SYNJ2BP	1
WDR83OS	1
SYNM	1
novelGene_550	1
novelGene_554	1
novelGene_576	1
novelGene_555	1
novelGene_575	1
novelGene_574	1
WDR5B	1
novelGene_572	1
novelGene_571	1
novelGene_565	1
SYAP1	1
novelGene_561	1
SYCE2_FARSA	1
TNS4	1
novelGene_558	1
SYCP2L	1
novelGene_557	1
TNRC6C	1
WDR7-OT1_WDR7	1
novelGene_627	1
novelGene_628	1
novelGene_637	1
TRAF3IP2-AS1_ENSG00000255389	1
VPS26B	1
TRABD2A	1
novelGene_685	1
novelGene_682	1
VPS35_ENSG00000261131	1
novelGene_673	1
novelGene_671	1
novelGene_669	1
novelGene_668	1
TPTEP2	1
novelGene_667	1
novelGene_665	1
SUCNR1	1
novelGene_664	1
TPRG1L	1
VPS13B-DT	1
VPS11-DT_ENSG00000271751	1
SUGT1P3	1
novelGene_690	1
STX1B	1
STX3	1
novelGene_714	1
novelGene_713	1
TRAPPC12	1
TRAM2	1
novelGene_71	1
novelGene_702	1
novelGene_697	1
TRAM1L1	1
TRAK2_SCYL2P1	1
VNN1	1
novelGene_692	1
VPREB3	1
novelGene_691	1
VPS51_TM7SF2	1
SULT1A1	1
TP53INP2	1
SUMO2_JPT1	1
novelGene_650	1
novelGene_65	1
SUMO3_SLC19A1	1
TP53TG1	1
WAC-AS1	1
novelGene_645	1
novelGene_642	1
novelGene_641	1
TP53RK_ENSG00000273893	1
WAKMAR2	1
SUPT20H_ALG5	1
SUPT3H	1
novelGene_640	1
novelGene_64	1
TP53RK	1
TPBG	1
novelGene_651	1
VPS9D1	1
VSTM4	1
TPM2	1
novelGene_662	1
TPI1P2	1
VSIG10	1
TPD52_ENSG00000272264	1
VSIG10L	1
VSIR	1
novelGene_661	1
TPD52L2_DNAJC5	1
novelGene_659	1
novelGene_658	1
novelGene_657	1
novelGene_656	1
novelGene_652	1
SUMO2	1
SYNPO	1
novelGene_530	1
TBC1D22A-DT	1
ZBTB3_HNRNPUL2-BSCL2	1
novelGene_404	1
novelGene_402	1
ZBTB34	1
ZBTB39	1
novelGene_401	1
novelGene_400	1
novelGene_4	1
novelGene_398	1
SYS1	1
TMEM86B_PPP6R1	1
novelGene_390	1
TARS1-DT	1
novelGene_389	1
ZBTB6_ZBTB26	1
novelGene_372	1
TAS2R14	1
novelGene_405	1
ZBTB20-AS1	1
novelGene_413	1
ZBTB11-AS1	1
YY1	1
novelGene_445	1
novelGene_440	1
ZAP70	1
ZBED2	1
TMOD2	1
novelGene_44	1
TANGO6_HAS3	1
novelGene_439	1
novelGene_436	1
novelGene_43	1
novelGene_426	1
ZBED9	1
ZBTB10	1
novelGene_42	1
novelGene_371	1
TAS2R15P_PRH1	1
TASL	1
ZCCHC8	1
novelGene_346	1
TBC1D10B	1
novelGene_344	1
TBC1D12	1
novelGene_34	1
TMEM44	1
ZDHHC14	1
novelGene_330	1
TMEM42	1
TMEM41B_DENND5A	1
novelGene_33	1
ZDHHC6_ENSG00000232934	1
ZDHHC8	1
TBC1D2	1
ZFAND2A	1
TMEM60	1
ZCCHC3	1
novelGene_370	1
TAX1BP3	1
ZBTB8A	1
novelGene_369	1
TMEM71	1
ZC3H10	1
ZC3H10_ESYT1	1
novelGene_368	1
novelGene_360	1
ZC3H3_ENSG00000254859	1
novelGene_36	1
ZC4H2	1
novelGene_355	1
TMEM63C	1
novelGene_353	1
ZCCHC18	1
novelGene_349	1
novelGene_447	1
novelGene_45	1
novelGene_458	1
novelGene_511	1
novelGene_506	1
novelGene_5	1
novelGene_497	1
XKR8	1
TNFRSF4	1
TNFRSF18	1
novelGene_496	1
novelGene_495	1
TNFRSF14-AS1	1
TACO1	1
TACR1	1
novelGene_493	1
TADA1	1
TNFRSF11B	1
novelGene_492	1
XK	1
WWTR1	1
TADA2B	1
TNFSF12	1
WHAMM	1
TNFSF4_PRDX6-AS1	1
SYT12	1
WNK3	1
WNT11	1
novelGene_525	1
novelGene_524	1
SYTL4	1
WSB2	1
novelGene_515	1
novelGene_514	1
SYTL5	1
novelGene_513	1
WWC3	1
WWP1P1	1
TNFAIP8L2	1
TNFAIP8L1	1
