	E1	E3
21779_108719517_108740683	0.0	3.0
2177_6525563_6554525	2.0	0.0
2177_6525571_6554530	0.0	12.0
2177_6525670_6554527	2.0	0.0
21780_108719481_108772566	2.0	0.0
21781_108719481_108784104	9.0	0.0
21781_108719481_108784787	0.0	3.0
21782_108719501_108768388	22.0	0.0
21783_108786721_108876574	2.0	0.0
21784_108786746_108876574	2.0	0.0
21785_108786759_108876574	12.0	0.0
21785_108786760_108876576	0.0	9.0
21785_108786770_108876391	0.0	3.0
21786_108786759_108876585	3.0	0.0
21786_108786772_108876576	0.0	3.0
21787_109542789_109614168	0.0	6.0
21787_109542799_109613915	7.0	0.0
21787_109542984_109614168	0.0	51.0
21787_109542985_109614168	45.0	0.0
21788_109542799_109614155	0.0	2.0
21788_109542800_109613924	2.0	0.0
21788_109542985_109613933	27.0	0.0
21788_109542985_109614157	0.0	63.0
21788_109546200_109613915	5.0	0.0
21789_109542985_109613961	2.0	0.0
2178_100193587_100249834	23.0	36.0
2178_100193913_100249834	0.0	41.0
2178_100193915_100249834	9.0	0.0
2178_100194079_100249833	0.0	24.0
2178_100194083_100249834	14.0	0.0
2178_100195319_100249834	0.0	7.0
2178_100195326_100249834	6.0	0.0
2178_100195682_100249834	13.0	6.0
21790_109542986_109613908	3.0	0.0
21791_109542986_109613954	2.0	0.0
21791_109542986_109614191	0.0	3.0
21792_110211549_110212547	5.0	0.0
21793_110535591_110577102	2.0	0.0
21794_110635468_110678063	0.0	2.0
21794_110635469_110678063	4.0	0.0
21794_110636331_110678063	35.0	26.0
21794_110637048_110678063	0.0	9.0
21794_110637048_110678065	6.0	0.0
21794_110637160_110678066	3.0	0.0
21794_110637523_110678063	0.0	279.0
21794_110637528_110678063	311.0	0.0
21794_110637674_110678063	2.0	0.0
21794_110637781_110678063	0.0	1072.0
21794_110637833_110678063	1190.0	0.0
21794_110637928_110678063	0.0	211.0
21794_110637941_110678063	258.0	0.0
21795_110637833_110678066	2.0	0.0
21796_110637832_110678076	0.0	2.0
21796_110637833_110678066	2.0	0.0
21796_110637941_110678063	2.0	0.0
21797_110639794_110678066	9.0	0.0
21798_110641641_110678063	31.0	19.0
21799_110642116_110678065	10.0	0.0
2179_100193587_100249848	0.0	2.0
2179_100193913_100249834	0.0	4.0
2179_100193915_100249834	2.0	0.0
217_212992182_213015503	6.0	0.0
217_212992182_213015507	0.0	4.0
21800_110648090_110678063	12.0	0.0
21800_110648091_110678065	0.0	11.0
21801_110648090_110678063	0.0	60.0
21801_110648091_110678063	21.0	0.0
21802_110649448_110678076	0.0	42.0
21802_110649449_110678063	29.0	0.0
21803_110649534_110678063	0.0	2.0
21803_110649547_110678063	3.0	0.0
21804_110657545_110678063	6.0	0.0
21805_110658627_110678063	3.0	0.0
21806_110637832_110675278	71.0	0.0
21806_110637833_110674956	0.0	2.0
21807_110637528_110678063	0.0	2.0
21807_110637833_110678063	14.0	0.0
21808_111120215_111168444	11.0	0.0
21809_111120913_111166703	2.0	3.0
21809_111120913_111167006	9.0	0.0
21809_111120913_111167110	7.0	9.0
21809_111120913_111168443	0.0	23.0
21809_111120913_111168444	39.0	0.0
2180_100266159_100292761	3.0	0.0
2180_100266236_100292761	0.0	2.0
21810_111120912_111166827	2.0	0.0
21810_111120913_111166711	3.0	0.0
21810_111120913_111167006	8.0	0.0
21810_111120913_111167110	4.0	0.0
21810_111120913_111168443	0.0	7.0
21810_111120913_111168444	22.0	0.0
21811_111120913_111166827	2.0	0.0
21811_111120913_111168444	7.0	4.0
21812_111120913_111166827	2.0	0.0
21812_111120913_111168443	4.0	0.0
21812_111120913_111168444	0.0	4.0
21813_111120484_111168443	2.0	0.0
21814_111120888_111168443	0.0	2.0
21814_111120913_111168444	5.0	0.0
21815_111314105_111495100	2.0	0.0
21816_111767637_111884193	5.0	0.0
21816_111767640_111884190	0.0	9.0
21816_111767759_111884193	2.0	0.0
21816_111769064_111884182	31.0	0.0
21816_111769064_111884193	0.0	57.0
21817_111769064_111884178	2.0	0.0
21818_111769064_111884181	3.0	0.0
21818_111769064_111884193	0.0	6.0
21819_111769064_111884179	4.0	0.0
21819_111769064_111884191	0.0	8.0
2181_100266165_100292767	0.0	5.0
2181_100266170_100292767	5.0	0.0
2181_100266198_100291770	2.0	0.0
2181_100266218_100291769	0.0	2.0
21820_111767640_111884181	0.0	4.0
21820_111769064_111884191	7.0	0.0
21820_111769064_111884193	0.0	18.0
21821_111769064_111884193	3.0	0.0
21822_111769064_111884193	2.0	0.0
21823_111767640_111884193	0.0	9.0
21823_111767756_111884193	0.0	4.0
21823_111769056_111884429	0.0	139.0
21823_111769064_111884181	28.0	0.0
21824_111767638_111884206	2.0	0.0
21824_111769064_111884181	5.0	15.0
21825_111769064_111884058	2.0	0.0
21826_111769064_111880739	2.0	0.0
21827_111769065_111884176	2.0	0.0
21828_111784376_111884178	2.0	0.0
21829_111767640_111884191	27.0	0.0
21829_111767640_111884368	0.0	100.0
21829_111767749_111884181	3.0	0.0
21829_111767756_111884186	0.0	10.0
21829_111769064_111884416	0.0	711.0
21829_111769064_111884421	556.0	0.0
2182_100266170_100291770	7.0	0.0
2182_100266215_100292767	6.0	0.0
2182_100266230_100292761	0.0	7.0
2182_100266242_100291769	0.0	3.0
21830_111898485_112029369	4.0	0.0
21831_112368388_112433614	14.0	40.0
21831_112369391_112433595	0.0	6.0
21831_112369886_112433614	0.0	4.0
21831_112370095_112433617	7.0	0.0
21831_112370096_112433630	0.0	10.0
21832_112388290_112433578	0.0	2.0
21832_112390150_112433587	0.0	6.0
21832_112390150_112433617	4.0	0.0
21833_112542177_112575984	0.0	42.0
21833_112542177_112576295	188.0	0.0
21833_112542204_112577149	0.0	138.0
21833_112542206_112576297	0.0	372.0
21833_112542441_112576178	0.0	5.0
21833_112542442_112575639	0.0	4.0
21833_112542448_112578863	0.0	4.0
21833_112542462_112577149	42.0	0.0
21833_112542464_112575791	14.0	0.0
21833_112542464_112575978	18.0	0.0
21833_112542465_112575791	0.0	23.0
21833_112542473_112575638	2.0	0.0
21834_112542188_112577149	0.0	4.0
21834_112542434_112575983	0.0	2.0
21834_112542462_112576295	0.0	6.0
21834_112542470_112576295	4.0	0.0
21835_112542209_112576295	0.0	10.0
21835_112542464_112575972	0.0	2.0
21835_112542473_112576295	9.0	0.0
21836_112542417_112576295	2.0	0.0
21836_112542443_112577149	2.0	0.0
21837_112542430_112576295	2.0	0.0
21838_112542445_112576295	3.0	0.0
21838_112542455_112577150	0.0	3.0
21838_112542476_112576295	0.0	10.0
21838_112542482_112575992	0.0	2.0
21838_112542571_112575791	0.0	2.0
21839_112542455_112562612	2.0	0.0
2183_100266215_100291770	3.0	0.0
21840_112542457_112576296	2.0	0.0
21841_112584608_112589040	7.0	0.0
21842_112645912_112663656	2.0	0.0
21842_112645938_112663656	0.0	8.0
21842_112645938_112663819	143.0	0.0
21842_112645938_112663821	0.0	363.0
21843_112645915_112663821	2.0	0.0
21844_112645935_112663820	9.0	0.0
21844_112645938_112663821	0.0	17.0
21845_112645938_112663819	2.0	0.0
21846_112645938_112663821	4.0	5.0
21847_112645938_112663821	2.0	0.0
21848_112736352_112764612	0.0	11.0
21848_112736352_112764627	13.0	0.0
21848_112737868_112764616	40.0	0.0
21848_112737869_112764626	0.0	38.0
21849_112737867_112764638	0.0	5.0
21849_112737870_112764627	2.0	0.0
2184_100266215_100292761	0.0	7.0
2184_100266218_100292767	5.0	0.0
21850_113173970_113202912	8.0	0.0
21851_113173970_113202909	30.0	0.0
21851_113173970_113203225	17.0	0.0
21852_113173970_113201778	0.0	11.0
21852_113173970_113202909	418.0	0.0
21852_113173970_113203235	171.0	0.0
21852_113173970_113203393	0.0	3.0
21852_113173994_113201612	4.0	0.0
21852_113173999_113201781	6.0	0.0
21853_113173970_113202909	6.0	0.0
21853_113173970_113203225	0.0	2.0
21853_113173976_113202909	0.0	4.0
21854_113173964_113203232	3.0	0.0
21854_113173970_113202909	7.0	0.0
21854_113173996_113202909	0.0	5.0
21855_113173964_113203242	5.0	0.0
21855_113173970_113202909	3.0	0.0
21856_113173970_113202909	6.0	0.0
21857_113173972_113202909	2.0	0.0
21858_113173972_113202909	4.0	0.0
21859_113173976_113203225	2.0	0.0
2185_100266230_100292761	35.0	0.0
2185_100266233_100292761	0.0	55.0
2185_100266237_100291769	35.0	0.0
2185_100266242_100291770	0.0	29.0
21860_113173992_113203225	2.0	0.0
21861_113174621_113202912	12.0	0.0
21862_113193854_113202909	2.0	0.0
21863_113173964_113203235	2.0	0.0
21864_113173970_113203232	2.0	0.0
21865_113437809_113495798	2.0	0.0
21866_113437819_113496166	2.0	0.0
21867_113437663_113496167	0.0	2.0
21867_113437898_113495799	2.0	0.0
21868_113437963_113444012	3.0	0.0
21869_113584100_113599039	5.0	0.0
2186_100352333_100520276	24.0	0.0
2186_100352447_100520567	2.0	0.0
2186_100352466_100520276	0.0	18.0
21870_113584103_113599039	2.0	0.0
21871_113584109_113599039	2.0	0.0
21872_113584109_113599033	3.0	0.0
21873_113605795_113627105	2.0	0.0
21873_113605852_113627121	0.0	4.0
21874_113605860_113627125	2.0	0.0
21874_113605869_113627121	0.0	3.0
21875_113609688_113627113	2.0	0.0
21875_113611710_113627089	2.0	0.0
21876_113611469_113627144	2.0	0.0
21877_113627256_113643396	0.0	4.0
21877_113627265_113643388	3.0	0.0
21878_113712790_113756644	2.0	2.0
21878_113713788_113756620	5.0	0.0
21878_113713788_113756642	0.0	13.0
21878_113714215_113756644	0.0	2.0
21878_113714354_113756642	26.0	0.0
21878_113714355_113756634	0.0	12.0
21878_113714528_113756642	2.0	0.0
21879_113715118_113756642	2.0	0.0
2187_100353419_100520280	2.0	0.0
21880_113717315_113756642	5.0	0.0
21881_113741723_113756620	0.0	2.0
21881_113741885_113756642	5.0	0.0
21882_113712217_113756573	2.0	0.0
21883_113714353_113756665	2.0	0.0
21884_113714354_113756644	3.0	0.0
21884_113714355_113756623	0.0	3.0
21885_113713788_113756642	0.0	4.0
21885_113714354_113756642	4.0	0.0
21886_113714354_113756642	6.0	0.0
21887_113889940_113959389	0.0	392.0
21887_113889959_113958595	1001.0	0.0
21887_113889964_113958145	300.0	0.0
21887_113889964_113958255	0.0	932.0
21887_113889964_113958399	223.0	0.0
21887_113889965_113958594	0.0	1949.0
21887_113889967_113959928	0.0	33.0
21887_113890018_113959389	197.0	0.0
21887_113890069_113961580	30.0	0.0
21887_113890082_113957680	3.0	0.0
21887_113890086_113961263	3.0	0.0
21887_113890091_113959092	0.0	3.0
21887_113890094_113959928	22.0	0.0
21887_113890096_113958399	0.0	13.0
21887_113890099_113959539	0.0	5.0
21887_113890100_113961577	0.0	59.0
21887_113890113_113958255	242.0	0.0
21887_113890113_113959260	0.0	8.0
21887_113890119_113959536	2.0	0.0
21887_113890130_113960196	4.0	0.0
21888_113890069_113961550	0.0	5.0
21888_113890074_113958588	3.0	0.0
21888_113890091_113958255	0.0	5.0
21888_113890096_113958145	0.0	3.0
21888_113890099_113959387	0.0	8.0
21888_113890106_113958588	0.0	17.0
21888_113890130_113958255	2.0	0.0
21889_113890130_113940406	2.0	0.0
2188_100719741_100739037	2.0	0.0
2188_100719741_100739041	0.0	24.0
21890_113939957_113959387	2.0	0.0
21891_113890034_113942217	2.0	0.0
21892_117814614_117832378	423.0	0.0
21892_117814688_117830877	58.0	0.0
21892_117814692_117831392	21.0	0.0
21892_117814703_117831051	88.0	0.0
21892_117814707_117830854	0.0	47.0
21892_117814711_117831050	0.0	108.0
21892_117814711_117831390	0.0	25.0
21892_117814711_117831517	12.0	0.0
21892_117814711_117832377	0.0	709.0
21892_117814722_117831518	0.0	14.0
21893_117814709_117832377	9.0	0.0
21893_117814714_117832377	0.0	9.0
21893_117814733_117831952	2.0	0.0
21894_117814681_117827809	2.0	0.0
21895_117814690_117832376	4.0	0.0
21895_117814706_117831050	0.0	10.0
21895_117814706_117832377	0.0	17.0
21896_117814700_117832376	10.0	0.0
21896_117814722_117831048	0.0	4.0
21897_117915484_118014082	43.0	0.0
21897_117915484_118014112	0.0	95.0
21897_117919314_118014143	3.0	0.0
21897_117919594_118014070	8.0	0.0
21897_117919594_118014106	0.0	7.0
21897_117919996_118014070	4.0	0.0
21897_117919996_118014124	0.0	7.0
21898_117935494_118014070	16.0	0.0
21898_117935494_118014124	0.0	11.0
21899_117949489_118014124	0.0	9.0
21899_117949490_118014070	9.0	0.0
2189_100872387_100894834	5.0	0.0
2189_100872388_100895240	0.0	18.0
2189_100874118_100895149	0.0	2.0
218_212992182_213015853	12.0	0.0
218_212992182_213015861	0.0	24.0
218_212992458_213015854	8.0	0.0
218_212992459_213015812	0.0	17.0
21900_117996340_118014134	2.0	0.0
21901_118088394_118110996	6.0	0.0
21901_118088411_118110029	0.0	20.0
21901_118088468_118110026	91.0	0.0
21901_118088508_118108595	2.0	0.0
21901_118088508_118108598	0.0	2.0
21902_118088473_118110026	0.0	3.0
21902_118088481_118110026	4.0	0.0
21903_118088490_118110020	2.0	0.0
21904_118088543_118110029	3.0	0.0
21905_118088625_118110026	3.0	0.0
21906_118088470_118110026	12.0	0.0
21906_118088481_118110026	0.0	2.0
21907_118088473_118110026	4.0	0.0
21908_118088470_118108590	0.0	3.0
21908_118088470_118110024	0.0	91.0
21908_118088473_118110996	0.0	10.0
21908_118088478_118108595	19.0	0.0
21908_118088481_118110996	29.0	0.0
21909_119223825_119265649	0.0	5.0
21909_119223833_119265649	11.0	0.0
2190_100896089_100976344	2.0	0.0
2190_100896090_100976178	3.0	0.0
2190_100896092_100976017	11.0	0.0
2190_100896099_100976017	0.0	9.0
2190_100896099_100976342	0.0	7.0
2190_100896099_100976509	12.0	0.0
2190_100896099_100976510	0.0	12.0
2190_100896099_100978722	16.0	0.0
2190_100896099_100978728	0.0	22.0
21910_119223833_119265649	44.0	39.0
21911_119366976_119372540	85.0	0.0
21911_119366987_119372540	0.0	23.0
21912_119302232_119366754	2.0	0.0
21913_119302233_119366761	2.0	0.0
21914_119302232_119366826	0.0	2.0
21914_119302233_119367184	2.0	0.0
21915_119679190_119682118	4.0	0.0
21915_119679200_119682118	0.0	5.0
21916_119679192_119682118	0.0	4.0
21916_119679200_119682118	3.0	0.0
21917_119679196_119682118	0.0	9.0
21917_119679200_119682118	5.0	0.0
21918_119759801_119977057	2.0	0.0
21918_119760159_119977462	0.0	2.0
21919_119759836_119977463	8.0	0.0
21919_119759844_119977464	0.0	17.0
21919_119759874_119977057	4.0	0.0
21919_119759904_119977057	0.0	2.0
2191_100896090_100978740	16.0	0.0
2191_100896099_100976017	11.0	13.0
2191_100896099_100976505	0.0	17.0
2191_100896099_100976510	7.0	0.0
2191_100896099_100978717	0.0	33.0
2191_100896115_100976392	0.0	4.0
21920_119759917_119962739	2.0	0.0
21921_120013031_120179114	2.0	0.0
21922_120013031_120175861	2.0	0.0
21922_120013032_120175601	0.0	2.0
21922_120013074_120176143	0.0	2.0
21922_120013075_120179118	13.0	36.0
21923_120013034_120108568	0.0	22.0
21923_120013074_120104703	0.0	2.0
21923_120013074_120108479	15.0	0.0
21923_120013075_120105108	0.0	73.0
21923_120013075_120105115	29.0	0.0
21923_120013075_120106464	3.0	0.0
21923_120013075_120106465	0.0	18.0
21923_120013075_120106915	0.0	32.0
21923_120013075_120108416	0.0	10.0
21923_120013076_120106917	9.0	0.0
21924_120217479_120223045	0.0	11.0
21924_120217480_120223071	2.0	0.0
21924_120220340_120223050	2.0	0.0
21924_120220340_120223397	0.0	5.0
21924_120221432_120223071	0.0	2.0
21924_120221478_120223038	2.0	0.0
21925_120252932_120294687	2.0	0.0
21926_120253510_120294687	10.0	0.0
21927_120252850_120294687	7.0	0.0
21927_120252853_120294703	0.0	4.0
21928_120252852_120293169	4.0	0.0
21928_120252866_120294459	2.0	0.0
21928_120252866_120294720	459.0	0.0
21928_120252871_120294703	0.0	181.0
21929_120252874_120294687	11.0	0.0
2192_100896075_100955458	0.0	3.0
2192_100896095_100955459	3.0	0.0
21930_120252892_120294688	2.0	0.0
21931_121530676_121533492	3.0	0.0
21932_121337777_121649575	0.0	86.0
21932_121337777_121649628	52.0	0.0
21932_121339428_121649531	0.0	2.0
21932_121340531_121649437	0.0	3.0
21933_121337777_121530617	4.0	0.0
21934_121337777_121530385	3.0	0.0
21935_121337777_121649437	29.0	0.0
21935_121337777_121649536	0.0	23.0
21935_121338042_121649523	11.0	0.0
21935_121339517_121649443	4.0	0.0
21935_121339517_121649451	0.0	2.0
21936_121337777_121649443	66.0	0.0
21936_121337777_121649622	0.0	109.0
21936_121338040_121649440	0.0	35.0
21936_121338042_121649441	21.0	0.0
21936_121339423_121649529	0.0	13.0
21936_121339512_121649447	2.0	0.0
21936_121339854_121649443	0.0	6.0
21936_121340525_121649443	4.0	0.0
21937_121337777_121649447	24.0	0.0
21937_121337777_121649527	0.0	11.0
21937_121339517_121649443	2.0	0.0
21938_121339517_121649317	2.0	0.0
21939_121337777_121649437	2.0	0.0
2193_100989627_101025762	0.0	2.0
2193_100990063_101025780	6.0	0.0
21940_121337777_121649456	5.0	0.0
21941_121337777_121650577	2.0	0.0
21942_121726980_121736875	0.0	34.0
21942_121726980_121736877	36.0	0.0
21942_121727345_121736877	0.0	2.0
21942_121727597_121736895	0.0	8.0
21942_121727678_121736892	9.0	0.0
21943_121755634_121767847	2.0	0.0
21943_121755647_121767291	0.0	12.0
21943_121755661_121767846	0.0	2.0
21944_121755565_121767291	0.0	578.0
21944_121755647_121766134	3.0	0.0
21944_121755659_121765664	0.0	4.0
21944_121755659_121765666	2.0	0.0
21944_121755659_121765823	6.0	0.0
21944_121755659_121765830	0.0	2.0
21944_121755661_121766134	0.0	2.0
21944_121755661_121767179	13.0	24.0
21944_121755661_121767290	261.0	0.0
21944_121755661_121767500	0.0	47.0
21944_121755661_121767501	29.0	0.0
21944_121755661_121767847	0.0	141.0
21944_121755662_121767847	80.0	0.0
21945_121755661_121767291	6.0	0.0
21946_121755661_121767290	0.0	11.0
21946_121755662_121767290	3.0	0.0
21947_121755683_121767291	2.0	0.0
21948_121755656_121767291	6.0	0.0
21948_121755659_121767847	0.0	5.0
21948_121755686_121767291	0.0	2.0
21948_121755689_121767847	4.0	0.0
21949_121755659_121767291	0.0	12.0
21949_121755659_121767849	3.0	0.0
2194_101013646_101025420	3.0	0.0
21950_121755656_121767850	0.0	4.0
21950_121755659_121767291	0.0	9.0
21950_121755661_121767290	3.0	0.0
21951_126655958_126696666	76.0	0.0
21951_126656155_126696666	0.0	20.0
21952_126656146_126696668	10.0	0.0
21952_126656147_126696666	0.0	6.0
21953_127048071_127082164	48.0	0.0
21954_127048071_127081870	0.0	6.0
21954_127048071_127082181	16.0	0.0
21955_127048071_127107066	4.0	0.0
21956_127048071_127081885	2.0	0.0
21957_127048071_127082113	4.0	0.0
21957_127048071_127082141	0.0	3.0
21958_127048071_127064883	2.0	0.0
21959_127257289_127294144	5.0	0.0
2195_101235831_101241371	30.0	0.0
21960_127257289_127294144	3.0	3.0
21961_127257289_127294144	0.0	152.0
21961_127257290_127294144	157.0	0.0
21962_127480810_127526482	20.0	0.0
21962_127480811_127526482	0.0	37.0
21963_127504767_127526808	2.0	0.0
21964_127704232_127811164	0.0	7.0
21964_127705161_127811164	2.0	0.0
21964_127705288_127811164	0.0	6.0
21964_127705288_127811168	6.0	0.0
21964_127705498_127811187	2.0	0.0
21964_127705919_127811171	0.0	105.0
21964_127705921_127811171	55.0	0.0
21964_127706048_127811164	0.0	4.0
21965_127722635_127811173	2.0	0.0
21966_127762493_127811168	7.0	0.0
21966_127762504_127811164	0.0	4.0
21966_127763115_127811170	27.0	0.0
21966_127763118_127811164	0.0	24.0
21966_127764473_127811166	0.0	9.0
21966_127764474_127811166	46.0	0.0
21967_127705288_127811162	2.0	0.0
21967_127705921_127811166	0.0	3.0
21968_127705929_127811164	2.0	0.0
21969_127705921_127811171	0.0	10.0
21969_127705929_127811187	3.0	0.0
2196_101235831_101241513	0.0	161.0
2196_101236215_101241513	121.0	0.0
2196_101236794_101242310	21.0	0.0
2196_101236794_101242311	0.0	32.0
2196_101236799_101241374	0.0	32.0
2196_101236899_101243747	0.0	2.0
21970_127721932_127811164	58.0	43.0
21971_127843552_127858127	0.0	3.0
21971_127846266_127858127	32.0	0.0
21971_127846266_127858130	0.0	40.0
21971_127846665_127858127	0.0	86.0
21971_127846666_127858136	137.0	0.0
21972_127846266_127858142	0.0	3.0
21972_127846665_127858130	0.0	10.0
21972_127846665_127858142	7.0	0.0
21973_127846266_127858150	0.0	5.0
21973_127846665_127858127	0.0	4.0
21973_127846665_127858148	2.0	0.0
21974_127846266_127858127	0.0	3.0
21974_127846665_127858127	0.0	14.0
21974_127846666_127858127	7.0	0.0
21975_127846266_127858127	0.0	2.0
21975_127846666_127858130	0.0	2.0
21975_127846666_127858142	5.0	0.0
21976_127861634_127886027	0.0	7.0
21976_127861634_127886085	10.0	0.0
21976_127861934_127885951	3.0	0.0
21976_127862092_127885945	0.0	2.0
21976_127862095_127885971	2.0	0.0
21977_127861934_127885938	2.0	0.0
21978_127861634_127886154	0.0	42.0
21978_127861634_127886176	44.0	0.0
21978_127861934_127885932	4.0	0.0
21978_127861934_127886085	0.0	12.0
21978_127862092_127886187	0.0	18.0
21978_127862093_127886093	11.0	0.0
21978_127863213_127885947	2.0	0.0
21979_127861635_127885956	0.0	4.0
21979_127861934_127885945	2.0	0.0
21979_127862092_127886158	0.0	4.0
2197_101236755_101242311	0.0	5.0
2197_101236786_101241393	6.0	0.0
2197_101236794_101241370	0.0	3.0
2197_101236794_101241513	0.0	17.0
2197_101236794_101242311	3.0	0.0
2197_101236799_101241513	36.0	0.0
2197_101236913_101243747	2.0	0.0
21980_127861634_127886100	3.0	0.0
21981_127861634_127885938	2.0	0.0
21981_127861635_127886161	0.0	2.0
21982_127861634_127886044	3.0	0.0
21982_127861634_127886085	0.0	2.0
21983_127861634_127885940	3.0	0.0
21984_127861634_127885945	0.0	9.0
21984_127861634_127886217	10.0	0.0
21985_127861635_127885951	2.0	0.0
21986_127941216_128028086	7.0	0.0
21986_127941222_128028071	0.0	6.0
21986_127941568_128028071	0.0	2.0
21987_127941222_128028090	0.0	50.0
21987_127941222_128028093	56.0	0.0
21987_127941568_128028071	0.0	4.0
21987_127941568_128028093	2.0	0.0
21988_127941222_128028090	5.0	0.0
21989_127941222_128027306	5.0	0.0
21989_127941222_128027312	0.0	2.0
2198_101238297_101241513	2.0	0.0
21990_127941223_128028092	115.0	0.0
21990_127941223_128028093	0.0	180.0
21990_127941568_128028084	0.0	10.0
21990_127941568_128028093	17.0	0.0
21991_127941222_128027306	0.0	18.0
21991_127941223_128027306	6.0	0.0
21991_127942021_128027306	0.0	3.0
21992_128091178_128192509	6.0	0.0
21992_128091193_128190296	0.0	2.0
21992_128091196_128189946	2.0	0.0
21992_128091196_128191400	28.0	0.0
21992_128091196_128192513	0.0	17.0
21992_128091199_128191400	0.0	84.0
21992_128091203_128189811	18.0	0.0
21992_128091211_128189810	0.0	27.0
21992_128091211_128189951	0.0	13.0
